mean_decision_time,points,steps,timestamp
0.05730010481441722,1.0,17.0,1551182967.624762
0.05249650854813425,1.0,19.0,1551182967.647964
0.04053094651963976,3.0,27.0,1551182967.746899
0.0388033965538288,2.0,29.0,1551182967.776732
0.03631742298603058,1.0,32.0,1551182967.8132732
0.035737442247795334,1.0,33.0,1551182967.829814
0.035130276399500227,1.0,34.0,1551182967.844841
0.03396838903427124,1.0,36.0,1551182967.873332
0.0333001033679859,1.0,37.0,1551182967.8824131
0.028878759830556017,1.0,47.0,1551182968.007807
0.02865918477376302,1.0,48.0,1551182968.026103
0.028399628035876215,1.0,49.0,1551182968.041966
0.0281355619430542,2.0,50.0,1551182968.058202
0.02699481557916712,1.0,54.0,1551182968.108171
0.026422057832990373,1.0,56.0,1551182968.130631
0.026046567949755437,1.0,58.0,1551182968.161055
0.025661381085713704,1.0,60.0,1551182968.1901581
0.024852875620126724,1.0,64.0,1551182968.240948
0.024722763208242564,1.0,65.0,1551182968.257453
0.024323904692237056,1.0,67.0,1551182968.280617
0.023945883342197962,1.0,70.0,1551182968.326957
0.023418351223594265,2.0,76.0,1551182968.43206
0.023285917746715058,1.0,78.0,1551182968.468351
0.023132475116584873,1.0,79.0,1551182968.477706
0.023025103557257006,1.0,81.0,1551182968.517143
0.022776994360498636,2.0,83.0,1551182968.5425432
0.022652746649349437,1.0,85.0,1551182968.5759842
0.022091527561565023,1.0,91.0,1551182968.6607418
0.022057621375374172,2.0,92.0,1551182968.68189
0.022037934231501754,1.0,93.0,1551182968.7017071
0.021560476750743632,1.0,98.0,1551182968.763536
0.02145655870437622,1.0,100.0,1551182968.796128
0.022062852544691956,1.0,103.0,1551182968.923118
0.021857570466541108,1.0,105.0,1551182968.94555
0.021488529985601253,1.0,110.0,1551182969.015167
0.02129655812693908,1.0,113.0,1551182969.057083
0.021259632026940062,1.0,114.0,1551182969.074095
0.021177337087433915,1.0,116.0,1551182969.106924
0.02114079548762395,1.0,117.0,1551182969.123979
0.021114256422398454,2.0,118.0,1551182969.142862
0.020845019720434173,1.0,123.0,1551182969.214934
0.020750545501708986,1.0,125.0,1551182969.244249
0.020714423013111903,1.0,126.0,1551182969.2605052
0.020653462037444115,1.0,128.0,1551182969.294278
0.020534276962280273,1.0,131.0,1551182969.3404958
0.020412452238842957,1.0,133.0,1551182969.3656
0.020352504871509695,1.0,135.0,1551182969.3983428
0.020325162831474754,1.0,136.0,1551182969.4150772
0.020170443398611886,1.0,140.0,1551182969.474433
0.020130120532613406,2.0,142.0,1551182969.50988
0.020088666015201144,1.0,144.0,1551182969.5433059
0.019655370712280275,2.0,155.0,1551182969.6981928
0.019562529612191116,3.0,158.0,1551182969.743317
0.019346174670428765,1.0,164.0,1551182969.823392
0.01923785238208885,1.0,167.0,1551182969.863437
0.019216744672684444,1.0,168.0,1551182969.8789692
0.019164684239555807,1.0,170.0,1551182969.9084969
0.019081954346146693,1.0,172.0,1551182969.932686
0.018869509857692077,1.0,178.0,1551182970.009343
0.018775407780599856,2.0,181.0,1551182970.05002
0.018779142872317807,2.0,182.0,1551182970.069142
0.018706249154132347,1.0,184.0,1551182970.092938
0.018702183543024838,1.0,185.0,1551182970.110401
0.018469142417112987,1.0,192.0,1551182970.1972742
0.018467043347926954,1.0,193.0,1551182970.215345
0.018453580905229618,1.0,195.0,1551182970.2497332
0.018400043400411074,1.0,197.0,1551182970.275359
0.01840633695775812,1.0,198.0,1551182970.295394
0.01842176135460935,1.0,199.0,1551182970.316448
0.018312682071930084,2.0,203.0,1551182970.3689852
0.018249868770728365,1.0,207.0,1551182970.428294
0.018224952345210793,2.0,211.0,1551182970.497673
0.018192711541819017,2.0,215.0,1551182970.563255
0.018150187413626853,1.0,218.0,1551182970.607363
0.018146247079927628,1.0,219.0,1551182970.624622
0.01809538327730619,2.0,221.0,1551182970.650686
0.01804710610565049,1.0,223.0,1551182970.6750221
0.018040730484894345,1.0,224.0,1551182970.6916149
0.017976197902326543,1.0,227.0,1551182970.7315369
0.017986170032568145,1.0,228.0,1551182970.751349
0.017930275380867233,1.0,233.0,1551182970.828258
0.017935261767134707,1.0,234.0,1551182970.847763
0.017851201061424352,1.0,239.0,1551182970.9174578
0.017826900442606188,1.0,241.0,1551182970.947516
0.017837612096928367,1.0,242.0,1551182970.9675179
0.017801823439421476,1.0,243.0,1551182970.976841
0.017801998107413935,1.0,246.0,1551182971.030147
0.017714104329447346,1.0,251.0,1551182971.0975091
0.01772181855307685,1.0,252.0,1551182971.1165462
0.01768300101512999,1.0,254.0,1551182971.1422238
0.017691477201879025,3.0,256.0,1551182971.18209
0.017612933202554252,1.0,262.0,1551182971.265635
0.017624442568296716,1.0,263.0,1551182971.285681
0.017592207048878525,1.0,264.0,1551182971.2953181
0.01759755073633409,1.0,266.0,1551182971.3318331
0.017519949983667443,1.0,270.0,1551182971.381421
0.017532843065437797,1.0,271.0,1551182971.4019232
0.01749794649117159,1.0,273.0,1551182971.4275122
0.01742937309401376,1.0,280.0,1551182971.531612
0.01740640380778498,1.0,283.0,1551182971.5766468
0.017399905433117504,1.0,284.0,1551182971.592216
0.017395578350937156,1.0,285.0,1551182971.6082969
0.01733485830241236,1.0,290.0,1551182971.6777742
0.017325877326808563,2.0,292.0,1551182971.7108061
0.017219315404477326,2.0,299.0,1551182971.8003042
0.017222500642140707,2.0,300.0,1551182971.8182468
0.01718464039808867,1.0,302.0,1551182971.8403609
0.01713841625901519,1.0,305.0,1551182971.877833
0.017128849650827217,2.0,307.0,1551182971.9108639
0.01708536148071289,1.0,310.0,1551182971.947881
0.01705567723228818,2.0,315.0,1551182972.0242639
0.017059556317254195,1.0,317.0,1551182972.0584881
0.017055123856982345,1.0,318.0,1551182972.074167
0.017000984481244635,1.0,323.0,1551182972.142049
0.016995521975152285,1.0,324.0,1551182972.1572402
0.01690286182495485,1.0,332.0,1551182972.2624671
0.016903534307852165,1.0,333.0,1551182972.279464
0.01689970279168226,1.0,334.0,1551182972.2951941
0.016895808034868384,1.0,335.0,1551182972.310787
0.0168956716855367,1.0,336.0,1551182972.3275461
0.01689347315259079,1.0,337.0,1551182972.343751
0.016855899889098584,1.0,341.0,1551182972.399026
0.016856932500649614,1.0,342.0,1551182972.41589
0.016831890050915704,2.0,345.0,1551182972.458796
0.016833391492766452,1.0,346.0,1551182972.475008
0.016806279790812527,1.0,348.0,1551182972.499321
0.016806286863747844,1.0,349.0,1551182972.516103
0.016801888602120535,1.0,350.0,1551182972.531559
0.01665509242430288,1.0,361.0,1551182972.6631439
0.016656174185526305,3.0,362.0,1551182972.683027
0.01661435287931691,1.0,368.0,1551182972.765044
0.01652845486681512,1.0,376.0,1551182972.865663
0.01652473495120094,1.0,378.0,1551182972.897231
0.01652246351921464,1.0,379.0,1551182972.9127629
0.016510082980779214,1.0,381.0,1551182972.9411259
0.01651361163374017,2.0,382.0,1551182972.9604878
0.016444333435333882,2.0,388.0,1551182973.032877
0.01645171550368282,2.0,389.0,1551182973.052084
0.016406357136694832,1.0,393.0,1551182973.098662
0.016400605213793017,2.0,395.0,1551182973.130205
0.016393081967716553,1.0,397.0,1551182973.1589172
0.0163599693775177,2.0,400.0,1551182973.1955972
0.01636257017045247,1.0,401.0,1551182973.2121038
0.01629303078779673,1.0,409.0,1551182973.3150232
0.016293043043555284,2.0,410.0,1551182973.3321202
0.016257571713360036,1.0,414.0,1551182973.382009
0.016245225399875184,1.0,418.0,1551182973.441108
0.016225316513206158,1.0,422.0,1551182973.49806
0.01622746402208405,1.0,423.0,1551182973.515446
0.0162293922226384,1.0,424.0,1551182973.532039
0.016161864002545673,1.0,432.0,1551182973.6328142
0.016155615380282776,1.0,434.0,1551182973.662334
0.01615353836410347,2.0,435.0,1551182973.678655
0.016155766784597975,1.0,436.0,1551182973.694669
0.016154293610247648,1.0,437.0,1551182973.7102022
0.01615468334389604,1.0,438.0,1551182973.7265038
0.016157050339127454,1.0,439.0,1551182973.74365
0.01615575443614613,1.0,440.0,1551182973.759281
0.01615548782608136,1.0,441.0,1551182973.77533
0.01612706130809998,1.0,445.0,1551182973.827399
0.01609280268351237,1.0,450.0,1551182973.892381
0.016072566530345816,2.0,452.0,1551182973.917303
0.016035731321845957,1.0,459.0,1551182974.0112278
0.01603479696356732,1.0,460.0,1551182974.0269299
0.016017310547106194,1.0,462.0,1551182974.0507221
0.01598569827202039,1.0,468.0,1551182974.132402
0.01597804881458323,1.0,471.0,1551182974.1763892
0.015976766408500025,3.0,472.0,1551182974.1939032
0.015955856724789268,1.0,475.0,1551182974.230446
0.01593103538226484,2.0,479.0,1551182974.283148
0.01593561867872874,1.0,480.0,1551182974.299805
0.015934697325298897,1.0,482.0,1551182974.331411
0.01592596879939443,1.0,485.0,1551182974.375079
0.01590106384885823,3.0,489.0,1551182974.4284549
0.015900805137307968,1.0,491.0,1551182974.4582138
0.015883418174109157,1.0,493.0,1551182974.4816482
0.01584881067276001,1.0,500.0,1551182974.575252
0.015833325224889675,1.0,503.0,1551182974.615277
0.015830175475318835,2.0,505.0,1551182974.646231
0.015829786041079187,1.0,507.0,1551182974.676466
0.015832741429486614,1.0,508.0,1551182974.6938188
0.01583608381874669,1.0,509.0,1551182974.7112691
0.015836274390127143,1.0,510.0,1551182974.7272
0.015753352322340927,1.0,522.0,1551182974.874166
0.01575961532373957,1.0,523.0,1551182974.8929899
0.015718868864957235,1.0,529.0,1551182974.9662678
0.015711974024101672,1.0,533.0,1551182975.025323
0.015698277972485988,1.0,537.0,1551182975.0811038
0.015698816253350126,1.0,538.0,1551182975.096956
0.01569932732378618,1.0,539.0,1551182975.113278
0.015702202585008408,1.0,540.0,1551182975.130038
0.01570204886402969,1.0,541.0,1551182975.145779
0.015679384371556273,1.0,545.0,1551182975.1966841
0.015681200411730198,1.0,546.0,1551182975.2127821
0.015680825252637566,1.0,547.0,1551182975.2283242
0.015680314850633162,2.0,548.0,1551182975.2447271
0.01566461642727445,2.0,551.0,1551182975.283733
0.015670926674552586,1.0,552.0,1551182975.301151
0.015660464656245602,2.0,555.0,1551182975.343528
0.015662430432797334,1.0,557.0,1551182975.3750641
0.015647715638240602,1.0,561.0,1551182975.429276
0.01564785684616062,1.0,563.0,1551182975.460441
0.01562941473838093,1.0,567.0,1551182975.512887
0.015606460037764969,1.0,572.0,1551182975.5781581
0.01559213928554369,1.0,575.0,1551182975.6169689
0.015596224202050103,1.0,576.0,1551182975.63435
0.015595898471217428,1.0,577.0,1551182975.649733
0.015595153128812057,1.0,578.0,1551182975.665164
0.015594846820667155,1.0,581.0,1551182975.711592
0.015595104686173377,1.0,582.0,1551182975.727196
0.015597972002896395,1.0,583.0,1551182975.7443662
0.015580228164334346,1.0,586.0,1551182975.781777
0.015586078471585068,1.0,587.0,1551182975.80037
0.015585123886496334,1.0,590.0,1551182975.8462348
0.015588383989285696,1.0,591.0,1551182975.8636532
0.015587441635775124,1.0,593.0,1551182975.894301
0.015591609357583403,1.0,594.0,1551182975.912309
0.01559409959204245,1.0,596.0,1551182975.944983
0.015573031878550584,1.0,602.0,1551182976.0258298
0.015557422322675216,1.0,605.0,1551182976.063122
0.015536203712176185,2.0,611.0,1551182976.144674
0.015540732667337055,2.0,612.0,1551182976.162909
0.015507665372663928,1.0,620.0,1551182976.265864
0.01551019089617399,2.0,621.0,1551182976.284032
0.01550614031461569,1.0,624.0,1551182976.326719
0.015507466506958008,1.0,625.0,1551182976.342966
0.015514158974059474,1.0,626.0,1551182976.363202
0.015514290389650767,2.0,629.0,1551182976.410356
0.015516680384439135,1.0,630.0,1551182976.426423
0.015519931229746549,1.0,633.0,1551182976.474956
0.015524668205441452,2.0,635.0,1551182976.51011
0.015513697761726977,1.0,638.0,1551182976.550064
0.01552366426852947,2.0,639.0,1551182976.572007
0.015474861150915509,1.0,647.0,1551182976.663115
0.015476472583817846,1.0,648.0,1551182976.679617
0.015477733362253715,1.0,649.0,1551182976.69598
0.015422319967938483,2.0,659.0,1551182976.8153532
0.015421980628447886,1.0,661.0,1551182976.8448262
0.015421679733022822,1.0,662.0,1551182976.860152
0.015423260842692977,1.0,663.0,1551182976.876551
0.015422650489462427,1.0,664.0,1551182976.891671
0.015396376835784684,1.0,671.0,1551182976.982325
0.015393873704293362,1.0,674.0,1551182977.0264041
0.015326211618822675,4.0,688.0,1551182977.198364
0.015330495005068572,2.0,690.0,1551182977.230058
0.015316800121621135,1.0,693.0,1551182977.265562
0.015299347586063949,2.0,697.0,1551182977.3163111
0.0153024647502298,1.0,698.0,1551182977.332142
0.015303475662362422,1.0,699.0,1551182977.348191
0.015302261510351075,1.0,701.0,1551182977.377923
0.015286492625026838,1.0,705.0,1551182977.428156
0.015286578335100125,1.0,706.0,1551182977.4433029
0.015273946489991442,1.0,708.0,1551182977.4653199
0.015276452886368896,1.0,709.0,1551182977.4819598
0.015275052495814241,1.0,711.0,1551182977.51162
0.01527466345970293,1.0,713.0,1551182977.541945
0.015278527716628644,1.0,714.0,1551182977.559841
0.015265787329467604,1.0,717.0,1551182977.596579
0.015250827467012274,1.0,722.0,1551182977.66206
0.015252419692022342,1.0,723.0,1551182977.6784708
0.015244018588794147,1.0,727.0,1551182977.733397
0.015244278278979626,1.0,728.0,1551182977.748889
0.015243653233498132,1.0,731.0,1551182977.79394
0.015235320933031028,1.0,733.0,1551182977.818848
0.015238348729603947,1.0,734.0,1551182977.836149
0.015227817970773449,1.0,736.0,1551182977.858848
0.015200587012084304,1.0,743.0,1551182977.945153
0.01518820086369246,1.0,746.0,1551182977.981921
0.01517435301159733,2.0,751.0,1551182978.048668
0.015179806884298933,3.0,752.0,1551182978.0683048
0.015184682678891368,1.0,753.0,1551182978.085069
0.015152043244970126,1.0,762.0,1551182978.196955
0.015139582889531952,1.0,765.0,1551182978.23293
0.015143365212582421,1.0,766.0,1551182978.251182
0.015146737614697552,2.0,767.0,1551182978.269696
0.015131677016519232,1.0,771.0,1551182978.317487
0.015131917024523484,2.0,772.0,1551182978.333965
0.015131550241810407,1.0,774.0,1551182978.362933
0.01511780155348594,1.0,778.0,1551182978.412663
0.015116528975657928,1.0,780.0,1551182978.4419
0.015108648692358805,2.0,783.0,1551182978.482128
0.015109992482859618,1.0,785.0,1551182978.512469
0.015111728782265544,2.0,786.0,1551182978.5298219
0.015071646033446193,1.0,797.0,1551182978.663092
0.015073196631027642,1.0,798.0,1551182978.679494
0.01507427426840695,1.0,799.0,1551182978.695403
0.015074072408021316,1.0,801.0,1551182978.725358
0.01507742654652964,1.0,802.0,1551182978.743072
0.015066384676820744,1.0,805.0,1551182978.779561
0.01506740431631765,1.0,806.0,1551182978.795347
0.015054320994718574,1.0,810.0,1551182978.845014
0.015056558660749442,1.0,811.0,1551182978.8619678
0.015056105997289678,1.0,813.0,1551182978.891828
0.01504606417581147,1.0,816.0,1551182978.9287958
0.015044568511850967,2.0,818.0,1551182978.958667
0.015049421161376805,1.0,819.0,1551182978.976511
0.015049651192455757,1.0,820.0,1551182978.991859
0.01505339551726107,1.0,822.0,1551182979.0251231
0.015059018627551463,1.0,823.0,1551182979.0449548
0.015036254152924575,2.0,831.0,1551182979.147392
0.015040025276010062,1.0,833.0,1551182979.179308
0.015033641596421546,1.0,837.0,1551182979.234852
0.015021386084618506,1.0,847.0,1551182979.3743732
0.015014140392249485,1.0,848.0,1551182979.383065
0.015015405486611759,1.0,850.0,1551182979.414316
0.015013785149569803,1.0,852.0,1551182979.442919
0.015014201786984873,1.0,853.0,1551182979.458292
0.015007617459659688,1.0,855.0,1551182979.482711
0.015009962509725696,1.0,856.0,1551182979.4996312
0.014996295197065487,1.0,860.0,1551182979.5484622
0.014999786182009246,1.0,861.0,1551182979.5659242
0.014997667398817431,1.0,863.0,1551182979.594126
0.014998126913000035,1.0,864.0,1551182979.60958
0.014990988284280613,1.0,866.0,1551182979.6333928
0.014991659606616803,1.0,867.0,1551182979.64901
0.014989984720602803,2.0,870.0,1551182979.6940439
0.014971360801835809,1.0,878.0,1551182979.796072
0.01497298729975747,1.0,879.0,1551182979.812449
0.014950246056594417,1.0,885.0,1551182979.882866
0.014952724385825998,2.0,887.0,1551182979.915256
0.014954067858855823,1.0,889.0,1551182979.945309
0.014944772816559659,2.0,892.0,1551182979.983551
0.014946970096903893,1.0,894.0,1551182980.013856
0.01493725223817687,1.0,897.0,1551182980.049918
0.014934471183353,1.0,900.0,1551182980.0922801
0.014928390021339999,1.0,903.0,1551182980.131718
0.014930785493513125,1.0,904.0,1551182980.148661
0.014933101643514897,1.0,905.0,1551182980.1660101
0.014932230443156239,1.0,908.0,1551182980.209653
0.01493365038083856,2.0,909.0,1551182980.2268171
0.014926532489931544,1.0,911.0,1551182980.249713
0.014927685522196586,1.0,912.0,1551182980.265285
0.014927956778535707,1.0,913.0,1551182980.28049
0.014926880467927091,1.0,916.0,1551182980.324327
0.01492022844021297,1.0,917.0,1551182980.333003
0.014920276234612225,1.0,918.0,1551182980.348064
0.01492064925350484,1.0,919.0,1551182980.363341
0.014922343129697053,1.0,920.0,1551182980.3796968
0.014881034734672857,1.0,934.0,1551182980.550328
0.014883162883611826,1.0,936.0,1551182980.581882
0.014872433913274568,1.0,939.0,1551182980.6163762
0.014850428388891654,2.0,947.0,1551182980.715673
0.014854987965354437,1.0,948.0,1551182980.733611
0.01485519439327453,2.0,949.0,1551182980.749704
0.014853607957102671,1.0,952.0,1551182980.791978
0.014855967988997916,1.0,953.0,1551182980.809129
0.01485031137915806,1.0,955.0,1551182980.833264
0.014849543446906557,1.0,957.0,1551182980.862226
0.01484180786855263,2.0,961.0,1551182980.9160562
0.01484397140281329,1.0,964.0,1551182980.9608681
0.014845384574084549,1.0,966.0,1551182980.991887
0.014837307826653354,1.0,969.0,1551182981.028714
0.014839043568090066,1.0,970.0,1551182981.045106
0.014839650426872473,1.0,972.0,1551182981.075486
0.014844180866922931,1.0,974.0,1551182981.1093519
0.014843093484366148,1.0,979.0,1551182981.183135
0.014845705907279199,1.0,981.0,1551182981.214956
0.014845660841234582,2.0,983.0,1551182981.2454882
0.014839182035434561,1.0,986.0,1551182981.28271
0.014840242710519345,1.0,987.0,1551182981.2991009
0.014844157435150765,1.0,988.0,1551182981.3186262
0.014849804530129273,1.0,989.0,1551182981.339129
0.014848714158705818,1.0,991.0,1551182981.367865
0.014856158244994378,1.0,992.0,1551182981.388672
0.014851446238169136,1.0,993.0,1551182981.400116
0.01485585422822887,1.0,994.0,1551182981.4183471
0.01485755994871214,2.0,999.0,1551182981.4949918
0.014861490488052367,1.0,1000.0,1551182981.512814
